"P2_A3";"200414_NB501473_A_L1-4_AIMI-219";"SPY190463_03";"NouvelleCaledonie";"teleo";"LotA"
"P2_A4";"200414_NB501473_A_L1-4_AIMI-219";"SPY190463_04";"NouvelleCaledonie";"teleo";"LotA"
"P2_A5";"200414_NB501473_A_L1-4_AIMI-219";"SPY190463_05";"NouvelleCaledonie";"teleo";"LotA"
"P2_A6";"200414_NB501473_A_L1-4_AIMI-219";"SPY190463_06";"NouvelleCaledonie";"teleo";"LotA"
"P2_A7";"200414_NB501473_A_L1-4_AIMI-219";"SPY190463_07";"NouvelleCaledonie";"teleo";"LotA"
"P2_A8";"200414_NB501473_A_L1-4_AIMI-219";"SPY190463_08";"NouvelleCaledonie";"teleo";"LotA"
"P2_A9";"200414_NB501473_A_L1-4_AIMI-219";"SPY190463_09";"NouvelleCaledonie";"teleo";"LotA"
"P2_A10";"200414_NB501473_A_L1-4_AIMI-219";"SPY190463_10";"NouvelleCaledonie";"teleo";"LotA"
"P2_A11";"200414_NB501473_A_L1-4_AIMI-219";"SPY190463_11";"NouvelleCaledonie";"teleo";"LotA"
"P2_A12";"200414_NB501473_A_L1-4_AIMI-219";"SPY190463_12";"NouvelleCaledonie";"teleo";"LotA"
"P2_B1";"200414_NB501473_A_L1-4_AIMI-219";"SPY190465_01";"NouvelleCaledonie";"teleo";"LotA"
"P2_B2";"200414_NB501473_A_L1-4_AIMI-219";"SPY190465_02";"NouvelleCaledonie";"teleo";"LotA"
"P2_B3";"200414_NB501473_A_L1-4_AIMI-219";"SPY190465_03";"NouvelleCaledonie";"teleo";"LotA"
"P2_B4";"200414_NB501473_A_L1-4_AIMI-219";"SPY190465_04";"NouvelleCaledonie";"teleo";"LotA"
"P2_B5";"200414_NB501473_A_L1-4_AIMI-219";"SPY190465_05";"NouvelleCaledonie";"teleo";"LotA"
"P2_B6";"200414_NB501473_A_L1-4_AIMI-219";"SPY190465_06";"NouvelleCaledonie";"teleo";"LotA"
"P2_B7";"200414_NB501473_A_L1-4_AIMI-219";"SPY190465_07";"NouvelleCaledonie";"teleo";"LotA"
"P2_B8";"200414_NB501473_A_L1-4_AIMI-219";"SPY190465_08";"NouvelleCaledonie";"teleo";"LotA"
"P2_B9";"200414_NB501473_A_L1-4_AIMI-219";"SPY190465_09";"NouvelleCaledonie";"teleo";"LotA"
"P2_B10";"200414_NB501473_A_L1-4_AIMI-219";"SPY190465_10";"NouvelleCaledonie";"teleo";"LotA"
"P2_B11";"200414_NB501473_A_L1-4_AIMI-219";"SPY190465_11";"NouvelleCaledonie";"teleo";"LotA"
"P2_B12";"200414_NB501473_A_L1-4_AIMI-219";"SPY190465_12";"NouvelleCaledonie";"teleo";"LotA"
"P2_C1";"200414_NB501473_A_L1-4_AIMI-219";"SPY190470_01";"NouvelleCaledonie";"teleo";"LotA"
"P2_C2";"200414_NB501473_A_L1-4_AIMI-219";"SPY190470_02";"NouvelleCaledonie";"teleo";"LotA"
"P2_C3";"200414_NB501473_A_L1-4_AIMI-219";"SPY190470_03";"NouvelleCaledonie";"teleo";"LotA"
"P2_C4";"200414_NB501473_A_L1-4_AIMI-219";"SPY190470_04";"NouvelleCaledonie";"teleo";"LotA"
"P2_C5";"200414_NB501473_A_L1-4_AIMI-219";"SPY190470_05";"NouvelleCaledonie";"teleo";"LotA"
"P2_C6";"200414_NB501473_A_L1-4_AIMI-219";"SPY190470_06";"NouvelleCaledonie";"teleo";"LotA"
"P2_C7";"200414_NB501473_A_L1-4_AIMI-219";"SPY190470_07";"NouvelleCaledonie";"teleo";"LotA"
"P2_C8";"200414_NB501473_A_L1-4_AIMI-219";"SPY190470_08";"NouvelleCaledonie";"teleo";"LotA"
