"latitude_start","longitude_start","date","mean_DHW_1year","median_DHW_1year","q95_DHW_1year","q05_DHW_1year","min_DHW_1year","max_DHW_1year","mean_DHW_5year","median_DHW_5year","q95_DHW_5year","q05_DHW_5year","min_DHW_5year","max_DHW_5year"
4.02167,-81.585,2018-03-19,0.495901628259997,0,2.15999995172024,0,0,2.15999995172024,1.10697612517198,0,4.92999988980591,0,0,5.70999987237155
4.00594,-81.60334,2018-03-24,0.459207640009134,0,1.99999995529652,0,0,1.99999995529652,1.06018657511554,0,4.79999989271164,0,0,5.55999987572432
4.00276,-81.60248,2018-03-24,0.459207640009134,0,1.99999995529652,0,0,1.99999995529652,1.06018657511554,0,4.79999989271164,0,0,5.55999987572432
4.00286,-81.60259,2018-03-25,0.459207640009134,0,1.99999995529652,0,0,1.99999995529652,1.05928811191629,0,4.79999989271164,0,0,5.55999987572432
3.99357,-81.61842,2018-03-26,0.450136601960521,0,1.95999995619059,0,0,1.95999995619059,1.02035560801461,0,4.68999989517033,0,0,5.38999987952411
3.9929,-81.6205,2018-03-26,0.450136601960521,0,1.95999995619059,0,0,1.95999995619059,1.02035560801461,0,4.68999989517033,0,0,5.38999987952411
4.00226,-81.60371,2018-03-27,0.459207640009134,0,1.99999995529652,0,0,1.99999995529652,1.05749574624468,0,4.79999989271164,0,0,5.55999987572432
4.00202,-81.60332,2018-03-27,0.459207640009134,0,1.99999995529652,0,0,1.99999995529652,1.05749574624468,0,4.79999989271164,0,0,5.55999987572432
4.0023,-81.60392,2018-03-27,0.459207640009134,0,1.99999995529652,0,0,1.99999995529652,1.05749574624468,0,4.79999989271164,0,0,5.55999987572432
16.48538,-61.50429,2018-02-27,0.323606550143878,0,1.40999996848404,0,0,1.40999996848404,0.648015583436,0,4.56449989797547,0,0,5.48999987728894
16.50096,-61.51445,2018-02-27,0.330519118295382,0,1.43999996781349,0,0,1.43999996781349,0.69541592899697,0,4.90149989044293,0,0,5.93999986723065
16.47047,-61.52166,2018-02-27,0.323606550143878,0,1.40999996848404,0,0,1.40999996848404,0.648015583436,0,4.56449989797547,0,0,5.48999987728894
16.07855,-61.85716,2018-02-28,0.176775952332903,0,0.769999982789159,0,0,0.769999982789159,0.574718601872653,0,4.66499989572912,0,0,5.57999987527728
16.20771,-61.14683,2018-03-02,0.380901630830447,0,1.65999996289611,0,0,1.65999996289611,0.652333606853952,0,4.21799990572035,0,0,5.08999988622963
16.359,-61.57521,2018-03-01,0.291475403321083,0,1.26999997161329,0,0,1.26999997161329,0.584316595936046,0,4.03499990981072,0,0,4.86999989114702
16.37651,-61.52821,2018-03-01,0.286885239489254,0,1.24999997206032,0,0,1.24999997206032,0.531972306448592,0,3.53749992093072,0,0,4.35999990254641
16.20352,-61.53646,2018-02-25,0.729836049260663,0,3.00999993272126,0,0,3.17999992892146,0.867673591717095,0,4.6334998964332,0,0,5.55999987572432
16.15962,-61.50619,2018-02-25,0.729836049260663,0,3.00999993272126,0,0,3.17999992892146,0.867673591717095,0,4.6334998964332,0,0,5.55999987572432
16.18316,-61.11949,2018-03-02,0.388005455808277,0,1.68999996222556,0,0,1.68999996222556,0.680527210372437,0,4.24399990513921,0,0,5.13999988511205
16.17763,-61.09994,2018-03-02,0.355737696966675,0,1.5499999653548,0,0,1.5499999653548,0.71213481554322,0,4.31799990348519,0,0,5.24999988265336
16.24619,-61.213,2018-03-02,0.376475401421184,0,1.63999996334314,0,0,1.63999996334314,0.639507332291895,0,3.92399991229177,0,0,4.68999989517033
16.2617,-61.82218,2018-02-26,0.2225956234399,0,0.96999997831881,0,0,0.96999997831881,0.599358182613708,0,4.50199989937244,0,0,5.47999987751245
16.26194,-61.82252,2018-02-28,0.2225956234399,0,0.96999997831881,0,0,0.96999997831881,0.598320332946844,0,4.48899989966302,0,0,5.47999987751245
16.2552,-61.54755,2018-02-25,0.532377037280773,0,2.16999995149672,0,0,2.31999994814396,0.661996512981002,0,3.72349991677329,0,0,4.53999989852309
16.24518,-61.87116,2018-02-26,0.215792344903441,0,0.939999978989363,0,0,0.939999978989363,0.594327827132043,0,4.62999989651142,0,0,5.60999987460673
16.15732,-61.87493,2018-02-26,0.213497262987527,0,0.92999997921288,0,0,0.92999997921288,0.570450984647518,0,4.39399990178643,0,0,5.30999988131225
16.14098,-61.8644,2018-02-28,0.211147536264091,0,0.919999979436398,0,0,0.919999979436398,0.586969683849902,0,4.65799989588558,0,0,5.57999987527728
16.32673,-61.67195,2018-03-01,0.302923490496892,0,1.3199999704957,0,0,1.3199999704957,0.605674726946544,0,4.00499991048128,0,0,4.9399998895824
-16.500305,-145.447768,2018-06-18,0,0,0,0,0,0,0.266339914995455,0,3.21999992802739,0,0,3.83999991416931
-16.500979,-145.449233,2018-06-18,0,0,0,0,0,0,0.266339914995455,0,3.21999992802739,0,0,3.83999991416931
-16.500383,-145.447721,2018-06-18,0,0,0,0,0,0,0.266339914995455,0,3.21999992802739,0,0,3.83999991416931
-16.500328,-145.44823,2018-06-19,0,0,0,0,0,0,0.26612953591568,0,3.21749992808327,0,0,3.83999991416931
-16.499774,-145.447065,2018-06-19,0,0,0,0,0,0,0.265979456930093,0,3.16249992931262,0,0,3.84999991394579
-16.500438,-145.447461,2018-06-19,0,0,0,0,0,0,0.26612953591568,0,3.21749992808327,0,0,3.83999991416931
-16.499381,-145.446963,2018-06-20,0,0,0,0,0,0,0.265769528392658,0,3.15499992948026,0,0,3.84999991394579
-16.500378,-145.447254,2018-06-20,0,0,0,0,0,0,0.265919488926007,0,3.21499992813915,0,0,3.83999991416931
-16.515778,-145.463558,2018-06-21,0,0,0,0,0,0,0.28747633426841,0,3.38249992439523,0,0,4.00999991036952
-16.516914,-145.462426,2018-06-21,0,0,0,0,0,0,0.28747633426841,0,3.38249992439523,0,0,4.00999991036952
-16.5209,-145.459671,2018-06-22,0,0,0,0,0,0,0.287249796573951,0,3.37999992445111,0,0,4.00999991036952
-16.531748,-145.455602,2018-06-24,0,0,0,0,0,0,0.286797790599798,0,3.37499992456288,0,0,4.00999991036952
-16.531748,-145.455602,2018-06-24,0,0,0,0,0,0,0.286572320638635,0,3.37249992461876,0,0,4.00999991036952
-16.531748,-145.455602,2018-06-24,0,0,0,0,0,0,0.286797790599798,0,3.37499992456288,0,0,4.00999991036952
-16.531748,-145.455602,2018-06-24,0,0,0,0,0,0,0.286572320638635,0,3.37249992461876,0,0,4.00999991036952
-16.525988,-145.450593,2018-06-25,0,0,0,0,0,0,0.286572320638635,0,3.37249992461876,0,0,4.00999991036952
-16.525988,-145.450593,2018-06-25,0,0,0,0,0,0,0.286347204911503,0,3.36999992467463,0,0,4.00999991036952
-16.525988,-145.450593,2018-06-25,0,0,0,0,0,0,0.286122442584257,0,3.36749992473051,0,0,4.00999991036952
-16.525988,-145.450593,2018-06-25,0,0,0,0,0,0,0.286572320638635,0,3.37249992461876,0,0,4.00999991036952
-16.525988,-145.450593,2018-06-25,0,0,0,0,0,0,0.286347204911503,0,3.36999992467463,0,0,4.00999991036952
-16.525988,-145.450593,2018-06-25,0,0,0,0,0,0,0.286122442584257,0,3.36749992473051,0,0,4.00999991036952
-16.525988,-145.450593,2018-06-25,0,0,0,0,0,0,0.286572320638635,0,3.37249992461876,0,0,4.00999991036952
-16.525988,-145.450593,2018-06-25,0,0,0,0,0,0,0.286347204911503,0,3.36999992467463,0,0,4.00999991036952
-16.525988,-145.450593,2018-06-25,0,0,0,0,0,0,0.286122442584257,0,3.36749992473051,0,0,4.00999991036952
-16.531748,-145.455602,2018-06-25,0,0,0,0,0,0,0.286797790599798,0,3.37499992456288,0,0,4.00999991036952
-16.531748,-145.455602,2018-06-25,0,0,0,0,0,0,0.286572320638635,0,3.37249992461876,0,0,4.00999991036952
-16.531748,-145.455602,2018-06-25,0,0,0,0,0,0,0.286797790599798,0,3.37499992456288,0,0,4.00999991036952
-16.531748,-145.455602,2018-06-25,0,0,0,0,0,0,0.286572320638635,0,3.37249992461876,0,0,4.00999991036952
-16.525988,-145.450593,2018-06-26,0,0,0,0,0,0,0.286572320638635,0,3.37249992461876,0,0,4.00999991036952
-16.525988,-145.450593,2018-06-26,0,0,0,0,0,0,0.286347204911503,0,3.36999992467463,0,0,4.00999991036952
-16.525988,-145.450593,2018-06-26,0,0,0,0,0,0,0.286122442584257,0,3.36749992473051,0,0,4.00999991036952
-16.525988,-145.450593,2018-06-26,0,0,0,0,0,0,0.286572320638635,0,3.37249992461876,0,0,4.00999991036952
-16.525988,-145.450593,2018-06-26,0,0,0,0,0,0,0.286347204911503,0,3.36999992467463,0,0,4.00999991036952
-16.525988,-145.450593,2018-06-26,0,0,0,0,0,0,0.286122442584257,0,3.36749992473051,0,0,4.00999991036952
-16.525988,-145.450593,2018-06-26,0,0,0,0,0,0,0.286572320638635,0,3.37249992461876,0,0,4.00999991036952
-16.525988,-145.450593,2018-06-26,0,0,0,0,0,0,0.286347204911503,0,3.36999992467463,0,0,4.00999991036952
-16.525988,-145.450593,2018-06-26,0,0,0,0,0,0,0.286122442584257,0,3.36749992473051,0,0,4.00999991036952
-16.525988,-145.450593,2018-06-27,0,0,0,0,0,0,0.286572320638635,0,3.37249992461876,0,0,4.00999991036952
-16.525988,-145.450593,2018-06-27,0,0,0,0,0,0,0.286347204911503,0,3.36999992467463,0,0,4.00999991036952
-16.525988,-145.450593,2018-06-27,0,0,0,0,0,0,0.286122442584257,0,3.36749992473051,0,0,4.00999991036952
-16.525988,-145.450593,2018-06-27,0,0,0,0,0,0,0.286572320638635,0,3.37249992461876,0,0,4.00999991036952
-16.525988,-145.450593,2018-06-27,0,0,0,0,0,0,0.286347204911503,0,3.36999992467463,0,0,4.00999991036952
-16.525988,-145.450593,2018-06-27,0,0,0,0,0,0,0.286122442584257,0,3.36749992473051,0,0,4.00999991036952
-16.525988,-145.450593,2018-06-27,0,0,0,0,0,0,0.286572320638635,0,3.37249992461876,0,0,4.00999991036952
-16.525988,-145.450593,2018-06-27,0,0,0,0,0,0,0.286347204911503,0,3.36999992467463,0,0,4.00999991036952
-16.525988,-145.450593,2018-06-27,0,0,0,0,0,0,0.286122442584257,0,3.36749992473051,0,0,4.00999991036952
11.26593,-73.69206,2018-10-15,1.52224040313375,0,7.68999982811511,0,0,7.68999982811511,0.74089593719691,0,5.18299988415091,0,0,7.68999982811511
11.2668,-73.702106,2018-10-15,1.50631144174115,0,7.62999982945621,0,0,7.62999982945621,0.662803453393281,0,5.14749988494439,0,0,7.62999982945621
11.266771,-73.641601,2018-10-16,1.55743165917776,0,7.749999826774,0,0,7.89999982342124,0.786823087106274,0,5.21799988336861,0,0,7.89999982342124
11.257738,-73.704129,2018-10-16,1.49377045841491,0,7.62999982945621,0,0,7.62999982945621,0.663111898535694,0,5.13999988511204,0,0,7.62999982945621
11.242452,-73.69688,2018-10-16,1.5101912230752,0,7.68999982811511,0,0,7.68999982811511,0.741292402203386,0,5.17399988435208,0,0,7.68999982811511
11.226491,-73.697869,2018-10-16,1.5101912230752,0,7.68999982811511,0,0,7.68999982811511,0.741292402203386,0,5.17399988435208,0,0,7.68999982811511
11.312972,-73.780055,2018-10-17,1.52931690570781,0,7.92999982275069,0,0,7.92999982275069,0.698253952646776,0,5.28499988187105,0,0,7.92999982275069
11.347639,-73.766667,2018-10-17,1.52931690570781,0,7.92999982275069,0,0,7.92999982275069,0.698253952646776,0,5.28499988187105,0,0,7.92999982275069
11.337649,-74.110443,2018-10-22,1.05699451189346,0,5.80999987013638,0,0,5.80999987013638,0.472782160532423,0,4.09999990835786,0,0,5.80999987013638
11.337649,-74.110443,2018-10-22,1.05699451189346,0,5.80999987013638,0,0,5.80999987013638,0.472442518175719,0,4.09999990835786,0,0,5.80999987013638
11.337649,-74.110443,2018-10-22,1.04535516789132,0,5.80999987013638,0,0,5.80999987013638,0.472782160532423,0,4.09999990835786,0,0,5.80999987013638
11.337649,-74.110443,2018-10-22,1.04535516789132,0,5.80999987013638,0,0,5.80999987013638,0.472442518175719,0,4.09999990835786,0,0,5.80999987013638
11.337649,-74.110443,2018-10-23,1.05699451189346,0,5.80999987013638,0,0,5.80999987013638,0.472782160532423,0,4.09999990835786,0,0,5.80999987013638
11.337649,-74.110443,2018-10-23,1.05699451189346,0,5.80999987013638,0,0,5.80999987013638,0.472442518175719,0,4.09999990835786,0,0,5.80999987013638
11.337649,-74.110443,2018-10-23,1.04535516789132,0,5.80999987013638,0,0,5.80999987013638,0.472782160532423,0,4.09999990835786,0,0,5.80999987013638
11.337649,-74.110443,2018-10-23,1.04535516789132,0,5.80999987013638,0,0,5.80999987013638,0.472442518175719,0,4.09999990835786,0,0,5.80999987013638
11.328275,-74.114845,2018-10-24,1.03371582388919,0,5.80999987013638,0,0,5.80999987013638,0.472103363460589,0,4.09999990835786,0,0,5.80999987013638
11.330775,-74.116304,2018-10-24,1.03371582388919,0,5.80999987013638,0,0,5.80999987013638,0.472103363460589,0,4.09999990835786,0,0,5.80999987013638
11.340723,-74.112103,2018-10-24,1.03371582388919,0,5.80999987013638,0,0,5.80999987013638,0.472103363460589,0,4.09999990835786,0,0,5.80999987013638
11.341963,-74.112686,2018-10-24,1.03371582388919,0,5.80999987013638,0,0,5.80999987013638,0.472103363460589,0,4.09999990835786,0,0,5.80999987013638
11.326676,-74.114275,2018-10-24,1.03371582388919,0,5.80999987013638,0,0,5.80999987013638,0.472103363460589,0,4.09999990835786,0,0,5.80999987013638
11.330174,-74.115761,2018-10-24,1.03371582388919,0,5.80999987013638,0,0,5.80999987013638,0.472103363460589,0,4.09999990835786,0,0,5.80999987013638
11.328421,-74.114296,2018-10-25,1.02207647988705,0,5.80999987013638,0,0,5.80999987013638,0.47176469533759,0,4.09999990835786,0,0,5.80999987013638
-22.33944,40.33886,2019-04-07,0,0,0,0,0,0,0.316033369059339,0,2.54999994300306,0,0,2.81999993696809
-22.33281,40.35581,2019-04-08,0,0,0,0,0,0,0.306125714773978,0,2.36999994702637,0,0,2.81999993696809
-22.33078,40.36129,2019-04-08,0,0,0,0,0,0,0.306125714773978,0,2.36999994702637,0,0,2.81999993696809
-22.32652,40.36433,2019-04-08,0,0,0,0,0,0,0.306125714773978,0,2.36999994702637,0,0,2.81999993696809
-22.32454,40.36156,2019-04-08,0,0,0,0,0,0,0.306125714773978,0,2.36999994702637,0,0,2.81999993696809
-22.33752,40.39666,2019-04-09,0,0,0,0,0,0,0.30592948034143,0,2.36999994702637,0,0,2.81999993696809
-22.33644,40.41177,2019-04-09,0,0,0,0,0,0,0.332275633598702,0,2.72999993897974,0,0,2.94999993406236
-22.33879,40.33888,2019-04-10,0,0,0,0,0,0,0.315426001918289,0,2.54999994300306,0,0,2.81999993696809
-18.6225,41.77472,2019-04-11,0.0462295071634112,0,0.299999993294477,0,0,0.299999993294477,0.458617147239505,0,3.829499914404,0,0,6.98999984376132
-18.12441,42.04219,2019-04-11,0.0344262287387106,0,0.149999996647239,0,0,0.149999996647239,0.453437889992914,0,3.87749991333111,0,0,6.81999984756112
-17.038661,42.66956,2019-04-13,0.112322401860983,0,0.369999991729856,0,0,0.369999991729856,0.383305618030917,0,3.52849992113186,0,0,5.34999988041818
-17.05547,42.67851,2019-04-13,0.131010926033426,0,0.459999989718199,0,0,0.459999989718199,0.396515336405734,0,3.66949991798028,0,0,5.69999987259507
-17.03868,42.66977,2019-04-13,0.112322401860983,0,0.369999991729856,0,0,0.369999991729856,0.383305618030917,0,3.52849992113186,0,0,5.34999988041818
-17.05712,42.67116,2019-04-13,0.131010926033426,0,0.459999989718199,0,0,0.459999989718199,0.396515336405734,0,3.66949991798028,0,0,5.69999987259507
-17.023831,42.654805,2019-04-14,0.111311472921831,0,0.369999991729856,0,0,0.369999991729856,0.383060694313325,0,3.51799992136656,0,0,5.34999988041818
-17.02874,42.74781,2019-04-15,0.123825133844314,0,0.439999990165234,0,0,0.439999990165234,0.410996159395895,0,3.66999991796911,0,0,5.72999987192452
-15.52306,42.53472,2019-04-16,0.0803278670569911,0,0.34999999217689,0,0,0.34999999217689,0.373784292857778,0,2.89999993517993,0,0,3.89999991282821
-11.58652,47.28334,2019-04-19,0.511366108788656,0,2.92499993462115,0,0,6.7199998497963,0.563802535168732,0,4.50099989939481,0,0,6.7199998497963
-11.56444,47.29144,2019-04-20,0.524999988265336,0,3.17749992897734,0,0,6.7199998497963,0.567721184000449,0,4.54499989841133,0,0,6.7199998497963
-11.56593,47.28871,2019-04-20,0.524999988265336,0,3.17749992897734,0,0,6.7199998497963,0.567721184000449,0,4.54499989841133,0,0,6.7199998497963
-11.56503,47.28774,2019-04-20,0.524999988265336,0,3.17749992897734,0,0,6.7199998497963,0.567721184000449,0,4.54499989841133,0,0,6.7199998497963
-11.56269,47.28501,2019-04-20,0.524999988265336,0,3.17749992897734,0,0,6.7199998497963,0.567721184000449,0,4.54499989841133,0,0,6.7199998497963
-11.5581,47.2857,2019-04-21,0.538633867742016,0,3.41999992355704,0,0,6.7199998497963,0.571634847273856,0,4.633999896422,0,0,6.7199998497963
-15.89453623,54.51575373,2019-04-26,0.690874301497646,0,4.52999989874661,0,0,5.53999987617135,1.02052629297893,0,6.70399985015392,0,0,12.4399997219443
-15.89278,54.51736,2019-04-27,0.697978126475475,0,4.70499989483506,0,0,5.53999987617135,1.02294674519619,0,6.70299985017627,0,0,12.4399997219443
-15.89311,54.51689,2019-04-27,0.697978126475475,0,4.70499989483506,0,0,5.53999987617135,1.02294674519619,0,6.70299985017627,0,0,12.4399997219443
-15.89239,54.5139,2019-04-27,0.697978126475475,0,4.70499989483506,0,0,5.53999987617135,1.02294674519619,0,6.70299985017627,0,0,12.4399997219443
-15.93020533,54.50882665,2019-04-27,0.699098345029672,0,4.72499989438802,0,0,5.53999987617135,1.02970213161047,0,6.85699984673408,0,0,12.8499997127801
46.8961393,-4.7780248,2019-10-22,1.3621857619025,0,4.96999988891184,0,0,6.76999984867871,1.1443336874062,0,7.11749984091148,0,0,15.8699996452779
46.3147228,-4.2150256,2019-10-23,1.12989068512749,0,3.64999991841614,0,0,7.03999984264374,1.19575409962455,0,6.89199984595179,0,0,14.1799996830523
46.0509606,-3.8861062,2019-10-23,0.814781402553243,0,2.45999994501471,0,0,6.66999985091388,0.931439933648537,0,5.93999986723065,0,0,12.6099997181445
45.8907485,-3.2114348,2019-10-24,1.03180325562592,0,3.35999992489815,0,0,7.73999982699752,1.29152443074538,0,8.48999981023371,0,0,15.1399996615946
45.2438012,-3.2297848,2019-10-24,0.696010913404692,0,2.77999993786216,0,0,8.40999981202185,1.0858987243062,0,7.09449984142553,0,0,15.6999996490777
44.8782105,-1.8595568,2019-10-25,0.416857914179766,0,1.67999996244907,0,0,2.66999994032085,0.750454787091861,0,4.65999989584088,0,0,7.92999982275069
44.2505771,-1.8937318,2019-10-27,0.644918018371844,0,2.48999994434416,0,0,3.93999991193414,0.836524683176151,0,4.91999989002943,0,0,11.1799997501075
43.8334093,-1.9882645,2019-10-28,0.844316921018757,0,3.81999991461635,0,0,3.81999991461635,0.96596479112183,0,5.19249988393855,0,0,11.459999743849
44.0949793,-1.3818145,2019-10-28,0.665956269267723,0,1.96999995596707,0,0,6.86999984644353,0.830646973488076,0,7.14099984038618,0,0,15.1399996615946
44.5427539,-1.3295563,2019-10-29,1.06232238062683,0,3.84999991394579,0,0,7.08999984152615,1.05713554075008,0,8.01599982082841,0,0,17.3299996126443
45.5494714,-1.4159793,2019-10-30,0.197404367172368,0,0.789999982342124,0,0,0.88999998010695,0.187772104646504,0,0.789999982342124,0,0,1.68999996222556
45.7357645,-1.9193916,2019-10-30,0.643442608568756,0,2.78999993763864,0,0,2.78999993763864,0.70602039238248,0,4.31549990354106,0,0,9.5899997856468
45.8661842,-2.395217,2019-10-31,0.824972659156053,0,3.39999992400408,0,0,3.39999992400408,0.939779015821497,0,6.04199986495077,0,0,13.7099996935576
46.6230167,-2.5939192,2019-10-31,0.524699441823966,0,2.20999995060265,0,0,2.20999995060265,0.734317264039988,0,4.63199989646673,0,0,10.6199997626245
46.5962065,-1.9759778,2019-11-01,0.855628396175761,0,4.019999910146,0,0,4.019999910146,0.53195921800786,0,4.019999910146,0,0,5.84999986924231
40.022395,3.790081,2018-03-12,0.282349720464949,0,1.22999997250736,0,0,1.22999997250736,0.603881734574171,0,6.27299985978753,0,0,7.15999983996153
40.022518,3.79002,2018-03-12,0.282349720464949,0,1.22999997250736,0,0,1.22999997250736,0.603881734574171,0,6.27299985978753,0,0,7.15999983996153
39.918649,3.830327,2018-03-12,0.208852454348177,0,0.909999979659915,0,0,0.909999979659915,0.601688075668618,0,6.55499985348434,0,0,7.44999983347952
39.918309,3.830632,2018-03-12,0.208852454348177,0,0.909999979659915,0,0,0.909999979659915,0.601688075668618,0,6.55499985348434,0,0,7.44999983347952
40.086845,4.070965,2018-03-13,0.296010922345388,0,1.28999997116625,0,0,1.28999997116625,0.547996563093787,0,5.72899987194686,0,0,6.32999985851347
40.088462,4.070868,2018-03-13,0.296010922345388,0,1.28999997116625,0,0,1.28999997116625,0.547996563093787,0,5.72899987194686,0,0,6.32999985851347
40.07145,4.096724,2018-03-13,0.296010922345388,0,1.28999997116625,0,0,1.28999997116625,0.547996563093787,0,5.72899987194686,0,0,6.32999985851347
40.071488,4.096939,2018-03-13,0.296010922345388,0,1.28999997116625,0,0,1.28999997116625,0.547996563093787,0,5.72899987194686,0,0,6.32999985851347
39.957735,4.285683,2018-03-13,0.199672126684521,0,0.869999980553985,0,0,0.869999980553985,0.513553070712975,0,5.79449987048281,0,0,6.26999985985458
39.957858,4.285778,2018-03-13,0.199672126684521,0,0.869999980553985,0,0,0.869999980553985,0.513553070712975,0,5.79449987048281,0,0,6.26999985985458
39.829577,4.303324,2018-03-15,0.123934423459358,0,0.539999987930059,0,0,0.539999987930059,0.512615373157538,0,6.00499986577779,0,0,6.5999998524785
39.848846,4.160777,2018-03-15,0.0940983585524755,0,0.409999990835786,0,0,0.409999990835786,0.516974347419081,0,6.1274998630397,0,0,6.78999984823167
39.771142,3.405029,2018-03-18,0.364918024630332,0,1.58999996446073,0,0,1.58999996446073,0.617220787568064,0,6.14999986253677,0,0,7.02999984286726
