"code_spygen","station","latitude_start","longitude_start","date","mean_DHW_1year","median_DHW_1year","q95_DHW_1year","q05_DHW_1year","min_DHW_1year","max_DHW_1year","mean_DHW_5year","median_DHW_5year","q95_DHW_5year","q05_DHW_5year","min_DHW_5year","max_DHW_5year"
"SPY180606","menorca_1","40.022518","3.79002","2018-03-12",0.282349720464949,0,1.22999997250736,0,0,1.22999997250736,0.603881734574171,0,6.27299985978753,0,0,7.15999983996153
"SPY180607","menorca_2","39.918649","3.830327","2018-03-12",0.208852454348177,0,0.909999979659915,0,0,0.909999979659915,0.601688075668618,0,6.55499985348434,0,0,7.44999983347952
"SPY180616","menorca_2","39.918309","3.830632","2018-03-12",0.208852454348177,0,0.909999979659915,0,0,0.909999979659915,0.601688075668618,0,6.55499985348434,0,0,7.44999983347952
"SPY180627","menorca_3","40.086845","4.070965","2018-03-13",0.296010922345388,0,1.28999997116625,0,0,1.28999997116625,0.547996563093787,0,5.72899987194686,0,0,6.32999985851347
"SPY180611","menorca_3","40.088462","4.070868","2018-03-13",0.296010922345388,0,1.28999997116625,0,0,1.28999997116625,0.547996563093787,0,5.72899987194686,0,0,6.32999985851347
"SPY180613","menorca_4","40.07145","4.096724","2018-03-13",0.296010922345388,0,1.28999997116625,0,0,1.28999997116625,0.547996563093787,0,5.72899987194686,0,0,6.32999985851347
"SPY180621","menorca_4","40.071488","4.096939","2018-03-13",0.296010922345388,0,1.28999997116625,0,0,1.28999997116625,0.547996563093787,0,5.72899987194686,0,0,6.32999985851347
"SPY180608","menorca_5","39.957735","4.285683","2018-03-13",0.199672126684521,0,0.869999980553985,0,0,0.869999980553985,0.513553070712975,0,5.79449987048281,0,0,6.26999985985458
"SPY180626","menorca_5","39.957858","4.285778","2018-03-13",0.199672126684521,0,0.869999980553985,0,0,0.869999980553985,0.513553070712975,0,5.79449987048281,0,0,6.26999985985458
"SPY180633","menorca_6","39.829577","4.303324","2018-03-15",0.123934423459358,0,0.539999987930059,0,0,0.539999987930059,0.512615373157538,0,6.00499986577779,0,0,6.5999998524785
"SPY180631","menorca_6","39.829577","4.303324","2018-03-15",0.123934423459358,0,0.539999987930059,0,0,0.539999987930059,0.512615373157538,0,6.00499986577779,0,0,6.5999998524785
